shot_id,shot_made_flag,seconds_from_period_end,loc_x,loc_y,shot_distance,action_type#Jump Shot,home_away,action_type#Layup Shot,period#3,period#2,period#1,period#4,shot_zone_range#Less Than 8 ft.,game_month#1,game_month#3,game_month#2,game_month#12,game_month#4,game_month#11,playoffs,action_type#Running Jump Shot
6760,0.0,0.331932773109,0.491967871486,0.324550898204,0.278481012658,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6761,1.0,0.257703081232,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6762,1.0,0.16106442577,0.0180722891566,0.101796407186,0.303797468354,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6763,0.0,0.890756302521,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6764,1.0,0.794117647059,0.588353413655,0.122155688623,0.0886075949367,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6765,1.0,0.700280112045,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6766,1.0,0.553221288515,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6767,1.0,0.397759103641,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6768,0.0,0.239495798319,0.0301204819277,0.0586826347305,0.291139240506,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6769,1.0,0.00700280112045,0.604417670683,0.395209580838,0.367088607595,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6770,1.0,0.658263305322,0.532128514056,0.107784431138,0.0506329113924,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,1.0
6771,,0.49299719888,0.369477911647,0.125748502994,0.101265822785,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6772,0.0,0.386554621849,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6773,0.0,0.310924369748,0.287148594378,0.117365269461,0.139240506329,0.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6774,0.0,0.102240896359,0.415662650602,0.244311377246,0.20253164557,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6775,0.0,0.0546218487395,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6776,0.0,0.00280112044818,0.682730923695,0.322155688623,0.303797468354,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6777,0.0,0.701680672269,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6778,1.0,0.66106442577,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6779,1.0,0.47619047619,0.128514056225,0.251497005988,0.303797468354,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6780,1.0,0.341736694678,0.277108433735,0.279041916168,0.26582278481,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6781,1.0,0.158263305322,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6782,1.0,0.0854341736695,0.773092369478,0.320958083832,0.329113924051,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0
6783,1.0,0.977591036415,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6784,,0.816526610644,0.680722891566,0.0766467065868,0.113924050633,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6785,1.0,0.728291316527,0.763052208835,0.17245508982,0.20253164557,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6786,0.0,0.640056022409,0.604417670683,0.279041916168,0.240506329114,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6787,0.0,0.578431372549,0.759036144578,0.168862275449,0.20253164557,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6788,1.0,0.494397759104,0.25702811245,0.22754491018,0.240506329114,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6789,0.0,0.341736694678,0.220883534137,0.192814371257,0.227848101266,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6790,,0.843137254902,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6791,0.0,0.822128851541,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6792,1.0,0.798319327731,0.475903614458,0.0898203592814,0.0379746835443,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6793,0.0,0.679271708683,0.481927710843,0.131736526946,0.0759493670886,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6794,0.0,0.589635854342,0.867469879518,0.279041916168,0.329113924051,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6795,,0.970588235294,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6796,0.0,0.78431372549,0.502008032129,0.0526946107784,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6797,1.0,0.673669467787,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6798,1.0,0.647058823529,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6799,1.0,0.563025210084,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6800,1.0,0.478991596639,0.20281124498,0.326946107784,0.341772151899,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6801,1.0,0.43837535014,0.801204819277,0.302994011976,0.316455696203,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6802,0.0,0.273109243697,0.883534136546,0.279041916168,0.329113924051,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6803,0.0,0.121848739496,0.765060240964,0.312574850299,0.316455696203,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6804,1.0,0.620448179272,0.574297188755,0.131736526946,0.0886075949367,1.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6805,0.0,0.478991596639,0.726907630522,0.336526946108,0.329113924051,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6806,0.0,0.466386554622,0.59437751004,0.22994011976,0.189873417722,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6807,,0.396358543417,0.682730923695,0.192814371257,0.177215189873,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6808,,0.34593837535,0.455823293173,0.210778443114,0.164556962025,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6809,1.0,0.298319327731,0.465863453815,0.190419161677,0.139240506329,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6810,1.0,0.149859943978,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6811,1.0,0.0994397759104,0.277108433735,0.267065868263,0.26582278481,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6812,0.0,0.978991596639,0.323293172691,0.0419161676647,0.101265822785,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6813,0.0,0.896358543417,0.228915662651,0.31497005988,0.316455696203,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6814,0.0,0.829131652661,0.718875502008,0.271856287425,0.26582278481,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6815,1.0,0.347338935574,0.5140562249,0.074251497006,0.0126582278481,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6816,1.0,0.296918767507,0.630522088353,0.0682634730539,0.0759493670886,1.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6817,1.0,0.0952380952381,0.489959839357,0.0586826347305,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6818,,0.0126050420168,0.363453815261,0.17245508982,0.151898734177,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6819,0.0,0.981792717087,0.168674698795,0.265868263473,0.303797468354,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6820,0.0,0.690476190476,0.435742971888,0.125748502994,0.0759493670886,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6821,0.0,0.66106442577,0.819277108434,0.28502994012,0.316455696203,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6822,0.0,0.50700280112,0.59437751004,0.11377245509,0.0759493670886,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
6823,,0.417366946779,0.267068273092,0.310179640719,0.303797468354,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6824,1.0,0.231092436975,0.534136546185,0.0922155688623,0.0379746835443,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6825,0.0,0.179271708683,0.142570281124,0.241916167665,0.291139240506,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6826,1.0,0.603641456583,0.475903614458,0.310179640719,0.26582278481,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6827,0.0,0.487394957983,0.321285140562,0.28502994012,0.26582278481,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6828,0.0,0.788515406162,0.795180722892,0.25748502994,0.278481012658,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6829,0.0,0.257703081232,0.102409638554,0.0706586826347,0.240506329114,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6830,,0.233893557423,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6831,,0.170868347339,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6832,,0.896358543417,0.0963855421687,0.0526946107784,0.253164556962,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6833,1.0,0.868347338936,0.0441767068273,0.0526946107784,0.278481012658,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6834,0.0,0.827731092437,0.0502008032129,0.0646706586826,0.278481012658,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6835,1.0,0.805322128852,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6836,,0.567226890756,0.560240963855,0.304191616766,0.26582278481,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6837,1.0,0.383753501401,0.29718875502,0.0526946107784,0.126582278481,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6838,0.0,0.348739495798,0.106425702811,0.159281437126,0.26582278481,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6839,1.0,0.239495798319,0.184738955823,0.0646706586826,0.189873417722,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6840,0.0,0.200280112045,0.0542168674699,0.107784431138,0.278481012658,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6841,1.0,0.194677871148,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6842,1.0,0.159663865546,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6843,0.0,0.13025210084,0.0863453815261,0.0562874251497,0.253164556962,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6844,0.0,0.00980392156863,0.672690763052,0.238323353293,0.215189873418,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6845,1.0,0.90056022409,0.192771084337,0.217964071856,0.253164556962,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6846,,0.859943977591,0.0502008032129,0.0682634730539,0.278481012658,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6847,1.0,0.103641456583,0.81124497992,0.051497005988,0.189873417722,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6848,0.0,0.906162464986,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6849,0.0,0.850140056022,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6850,,0.725490196078,0.911646586345,0.22754491018,0.316455696203,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6851,1.0,0.598039215686,0.71686746988,0.322155688623,0.303797468354,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6852,0.0,0.549019607843,0.877510040161,0.255089820359,0.316455696203,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6853,1.0,0.542016806723,0.963855421687,0.0526946107784,0.291139240506,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6854,,0.481792717087,0.871485943775,0.265868263473,0.316455696203,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6855,0.0,0.445378151261,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6856,0.0,0.218487394958,0.736947791165,0.316167664671,0.303797468354,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6857,0.0,0.0910364145658,0.497991967871,0.346107784431,0.303797468354,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6858,0.0,0.984593837535,0.198795180723,0.0982035928144,0.189873417722,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6859,1.0,0.768907563025,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6860,0.0,0.721288515406,0.728915662651,0.214371257485,0.215189873418,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6861,0.0,0.66106442577,0.690763052209,0.051497005988,0.113924050633,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6862,0.0,0.320728291317,0.295180722892,0.275449101796,0.26582278481,1.0,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6863,1.0,0.760504201681,0.590361445783,0.117365269461,0.0759493670886,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
6864,0.0,0.676470588235,0.369477911647,0.166467065868,0.139240506329,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6865,1.0,0.567226890756,0.877510040161,0.279041916168,0.329113924051,1.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6866,1.0,0.424369747899,0.228915662651,0.141317365269,0.189873417722,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6867,1.0,0.386554621849,0.214859437751,0.190419161677,0.227848101266,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6868,,0.310924369748,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6869,0.0,0.959383753501,0.238955823293,0.131736526946,0.177215189873,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6870,0.0,0.677871148459,0.644578313253,0.0802395209581,0.0886075949367,0.0,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6871,0.0,0.268907563025,0.439759036145,0.388023952096,0.354430379747,1.0,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6872,1.0,0.980392156863,0.164658634538,0.0622754491018,0.20253164557,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6873,1.0,0.893557422969,0.303212851406,0.129341317365,0.139240506329,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6874,0.0,0.477591036415,0.194779116466,0.17245508982,0.227848101266,1.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6875,1.0,0.435574229692,0.502008032129,0.0526946107784,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6876,,0.239495798319,0.238955823293,0.0359281437126,0.164556962025,0.0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6877,,0.977591036415,0.491967871486,0.155688622754,0.101265822785,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
6878,1.0,0.763305322129,0.728915662651,0.196407185629,0.20253164557,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6879,1.0,0.47619047619,0.343373493976,0.249101796407,0.227848101266,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6880,1.0,0.0560224089636,0.847389558233,0.267065868263,0.303797468354,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6881,,0.0,0.204819277108,0.300598802395,0.316455696203,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6882,,0.959383753501,0.489959839357,0.349700598802,0.303797468354,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6883,1.0,0.710084033613,0.152610441767,0.279041916168,0.316455696203,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6884,,0.669467787115,0.208835341365,0.223952095808,0.253164556962,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6885,1.0,0.390756302521,0.883534136546,0.238323353293,0.303797468354,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6886,,0.964985994398,0.363453815261,0.239520958084,0.215189873418,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6887,0.0,0.90056022409,0.0361445783133,0.184431137725,0.316455696203,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6888,0.0,0.785714285714,0.275100401606,0.223952095808,0.227848101266,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6889,0.0,0.620448179272,0.379518072289,0.267065868263,0.227848101266,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6890,0.0,0.456582633053,0.102409638554,0.25748502994,0.329113924051,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6891,1.0,0.31512605042,0.244979919679,0.306586826347,0.303797468354,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6892,0.0,0.28431372549,0.63453815261,0.340119760479,0.303797468354,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6893,0.0,0.0126050420168,0.736947791165,0.328143712575,0.316455696203,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6894,0.0,0.238095238095,0.502008032129,0.0526946107784,0.0,0.0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6895,1.0,0.145658263305,0.0823293172691,0.216766467066,0.303797468354,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6896,1.0,0.963585434174,0.502008032129,0.0526946107784,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6897,1.0,0.474789915966,0.831325301205,0.137724550898,0.215189873418,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6898,0.0,0.282913165266,0.0341365461847,0.0622754491018,0.291139240506,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6899,1.0,0.0882352941176,0.126506024096,0.239520958084,0.303797468354,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6900,0.0,0.0420168067227,0.0502008032129,0.19880239521,0.316455696203,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6901,,0.914565826331,0.0903614457831,0.221556886228,0.303797468354,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6902,0.0,0.851540616246,0.0602409638554,0.245508982036,0.341772151899,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6903,0.0,0.436974789916,0.0722891566265,0.0922155688623,0.26582278481,1.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6904,0.0,0.256302521008,0.815261044177,0.101796407186,0.20253164557,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
6905,1.0,0.984593837535,0.656626506024,0.104191616766,0.101265822785,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1.0
